File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Number of failed instances,Computation time
225, 24.166666666666668, 24.0, 1.0697150072150072, 1.0627705627705628, 1.5723301886761007, 0, 0.002603610356648763
226, 25.833333333333332, 24.666666666666668, 1.1683738331335587, 1.113363117939777, 2.544056253745625, 0, 0.0026035308837890625
227, 23.833333333333332, 23.666666666666668, 1.0075757575757576, 1.0, 1.863389981249825, 0, 0.0
228, 23.333333333333332, 23.333333333333332, 1.0454545454545454, 1.0454545454545454, 2.8087165910587863, 0, 0.0
229, 24.833333333333332, 24.833333333333332, 1.0579710144927537, 1.0579710144927537, 1.863389981249825, 0, 0.0026034116744995117
23, 24.0, 24.0, 1.0, 1.0, 2.7688746209726918, 0, 0.0
230, 23.333333333333332, 23.166666666666668, 1.0066666666666666, 1.0, 2.1343747458109497, 0, 0.0
231, 21.833333333333332, 21.833333333333332, 1.0, 1.0, 2.034425935955617, 0, 0.0
232, 22.5, 22.333333333333332, 1.0064102564102564, 1.0, 2.0615528128088303, 0, 0.0
233, 23.666666666666668, 23.333333333333332, 1.0141908212560387, 1.0, 2.494438257849294, 0, 0.0
234, 24.666666666666668, 24.5, 1.0628985507246378, 1.0556521739130436, 3.144660377352201, 0, 0.0
235, 23.166666666666668, 23.0, 1.0075757575757576, 1.0, 2.4094720491334933, 0, 0.0
236, 23.0, 22.5, 1.0402777777777779, 1.0166666666666666, 1.7320508075688772, 0, 0.0
237, 24.0, 23.833333333333332, 1.007936507936508, 1.0, 2.23606797749979, 0, 0.0
238, 24.166666666666668, 23.666666666666668, 1.0208333333333333, 1.0, 1.7716909687891083, 0, 0.002603610356648763
239, 23.166666666666668, 23.0, 1.0061728395061729, 1.0, 2.852873794770615, 0, 0.0
24, 23.0, 22.833333333333332, 1.0228174603174605, 1.0158730158730158, 1.632993161855452, 0, 0.0
240, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 1.2472191289246473, 0, 0.0
241, 22.0, 21.666666666666668, 1.0333333333333334, 1.0166666666666666, 1.5275252316519468, 0, 0.0
242, 21.833333333333332, 21.833333333333332, 1.0, 1.0, 1.6749792701868151, 0, 0.0
243, 23.0, 22.833333333333332, 1.0393217893217892, 1.0317460317460319, 1.9148542155126762, 0, 0.0
244, 22.666666666666668, 22.666666666666668, 1.0476190476190477, 1.0476190476190477, 2.2852182001336816, 0, 0.0
245, 23.833333333333332, 23.666666666666668, 1.0396825396825398, 1.0317460317460319, 1.7716909687891083, 0, 0.0
246, 23.5, 23.333333333333332, 1.0075757575757576, 1.0, 1.8929694486000912, 0, 0.0026090542475382486
247, 23.333333333333332, 23.166666666666668, 1.0234487734487734, 1.0158730158730158, 2.211083193570267, 0, 0.0
248, 25.333333333333332, 25.333333333333332, 1.0737812911725955, 1.0737812911725955, 2.1343747458109497, 0, 0.002602537473042806
249, 23.333333333333332, 23.166666666666668, 1.0075757575757576, 1.0, 2.0548046676563256, 0, 0.0
25, 25.333333333333332, 24.833333333333332, 1.0846179183135705, 1.0614624505928854, 1.49071198499986, 0, 0.0
26, 23.166666666666668, 23.0, 1.021437198067633, 1.0144927536231885, 1.863389981249825, 0, 0.0
27, 23.833333333333332, 23.5, 1.079004329004329, 1.0634920634920635, 2.4094720491334933, 0, 0.0
28, 25.666666666666668, 25.666666666666668, 1.0476190476190477, 1.0476190476190477, 1.3743685418725535, 0, 0.0
29, 24.833333333333332, 24.666666666666668, 1.0507246376811594, 1.0434782608695652, 2.266911751455907, 0, 0.0026035308837890625
3, 22.166666666666668, 22.166666666666668, 1.0297619047619049, 1.0297619047619049, 1.950783318453271, 0, 0.0
30, 23.666666666666668, 23.666666666666668, 1.0636363636363637, 1.0636363636363637, 1.4907119849998598, 0, 0.0
31, 25.166666666666668, 24.666666666666668, 1.0378787878787878, 1.0151515151515151, 2.1147629234082532, 0, 0.002604246139526367
32, 24.0, 23.833333333333332, 1.0583333333333333, 1.05, 2.0, 0, 0.0
33, 23.833333333333332, 23.833333333333332, 1.0, 1.0, 1.5723301886761007, 0, 0.0
34, 23.166666666666668, 23.0, 1.0238095238095237, 1.0158730158730158, 1.462494064565354, 0, 0.0
35, 22.666666666666668, 22.5, 1.0225396825396824, 1.0158730158730158, 1.9720265943665387, 0, 0.0
36, 23.5, 23.5, 1.0151515151515151, 1.0151515151515151, 1.9790570145063195, 0, 0.0
37, 24.5, 24.5, 1.0123456790123457, 1.0123456790123457, 3.2015621187164243, 0, 0.0
38, 21.833333333333332, 21.833333333333332, 1.0, 1.0, 1.2133516482134197, 0, 0.0
39, 23.666666666666668, 23.5, 1.0369220151828846, 1.0289855072463767, 1.8856180831641267, 0, 0.0
4, 24.0, 23.666666666666668, 1.0508040935672514, 1.0350877192982455, 2.0816659994661326, 0, 0.0026035308837890625
40, 23.666666666666668, 23.0, 1.0640645586297761, 1.0333333333333334, 0.9428090415820634, 0, 0.0
41, 22.0, 22.0, 1.0333333333333334, 1.0333333333333334, 2.0816659994661326, 0, 0.0
42, 25.5, 25.5, 1.027826086956522, 1.027826086956522, 2.565800719723442, 0, 0.0026024580001831055
43, 22.166666666666668, 22.166666666666668, 1.0158730158730158, 1.0158730158730158, 1.5723301886761007, 0, 0.0
44, 23.666666666666668, 23.166666666666668, 1.054865424430642, 1.0317460317460319, 1.49071198499986, 0, 0.0026038487752278647
45, 22.666666666666668, 22.666666666666668, 1.0, 1.0, 1.4907119849998598, 0, 0.0
46, 25.666666666666668, 25.666666666666668, 1.0303030303030303, 1.0303030303030303, 1.3743685418725538, 0, 0.0
47, 25.5, 25.166666666666668, 1.0827278634296178, 1.0677830940988835, 1.3844373104863459, 0, 0.0
48, 23.5, 22.833333333333332, 1.05, 1.0166666666666666, 2.565800719723442, 0, 0.0
49, 24.166666666666668, 24.166666666666668, 1.0317460317460319, 1.0317460317460319, 1.950783318453271, 0, 0.002603729565938314
5, 21.833333333333332, 21.833333333333332, 1.0484126984126985, 1.0484126984126985, 1.863389981249825, 0, 0.0
50, 23.0, 22.833333333333332, 1.0250000000000001, 1.0166666666666666, 2.0816659994661326, 0, 0.0026034116744995117
51, 22.666666666666668, 22.666666666666668, 1.0166666666666666, 1.0166666666666666, 1.1055415967851334, 0, 0.0
52, 23.666666666666668, 23.5, 1.036904761904762, 1.0285714285714285, 2.981423969999719, 0, 0.0026032129923502603
53, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.6718699236468995, 0, 0.0
54, 23.5, 23.5, 1.0333333333333334, 1.0333333333333334, 2.0615528128088303, 0, 0.0
55, 25.5, 25.166666666666668, 1.0303030303030303, 1.0151515151515151, 1.707825127659933, 0, 0.0
56, 23.166666666666668, 23.0, 1.0239130434782608, 1.0166666666666666, 1.4624940645653537, 0, 0.0
57, 23.333333333333332, 23.333333333333332, 1.0128205128205128, 1.0128205128205128, 2.2852182001336816, 0, 0.002603888511657715
58, 24.666666666666668, 24.666666666666668, 1.0, 1.0, 2.6246692913372702, 0, 0.0
59, 23.666666666666668, 23.666666666666668, 1.0455172846477194, 1.0455172846477194, 0.7453559924999298, 0, 0.0026035706202189126
6, 23.5, 23.5, 1.0, 1.0, 2.6299556396765835, 0, 0.0
60, 23.5, 23.5, 1.0, 1.0, 2.6299556396765835, 0, 0.0
61, 24.166666666666668, 24.0, 1.0563492063492064, 1.0484126984126985, 1.5723301886761007, 0, 0.0
62, 24.666666666666668, 24.666666666666668, 1.0283816425120773, 1.0283816425120773, 1.1055415967851334, 0, 0.0
63, 22.333333333333332, 22.333333333333332, 1.0, 1.0, 0.7453559924999298, 0, 0.0
