File index,Travel time,Path distance,Travel time ratio,Path length ratio,Travel time standard deviation,Number of failed instances,Computation time
67, 23.333333333333332, 23.333333333333332, 1.0, 1.0, 1.699673171197595, 3, 0.0
68, 23.666666666666668, 23.333333333333332, 1.0142424242424242, 1.0, 1.7950549357115015, 3, 0.0
69, 23.5, 23.5, 1.0, 1.0, 1.5, 3, 0.0
7, 23.833333333333332, 23.833333333333332, 1.0151515151515151, 1.0151515151515151, 2.1921577396609844, 3, 0.0
70, 23.166666666666668, 23.166666666666668, 1.0292063492063492, 1.0292063492063492, 2.034425935955617, 3, 0.0
71, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 1.247219128924647, 3, 0.0
72, 23.0, 23.0, 1.0, 1.0, 1.9148542155126762, 3, 0.0
73, 23.166666666666668, 23.166666666666668, 1.0138888888888888, 1.0138888888888888, 2.3392781412697, 3, 0.0
74, 24.166666666666668, 24.0, 1.0069444444444444, 1.0, 2.1147629234082532, 3, 0.0
75, 23.666666666666668, 23.5, 1.007936507936508, 1.0, 2.494438257849294, 3, 0.0
76, 22.5, 22.5, 1.0, 1.0, 2.753785273643051, 3, 0.0
77, 24.5, 24.5, 1.0, 1.0, 1.2583057392117916, 3, 0.0
78, 23.833333333333332, 23.833333333333332, 1.0289855072463767, 1.0289855072463767, 2.266911751455907, 3, 0.0
79, 23.0, 23.0, 1.0, 1.0, 2.943920288775949, 3, 0.0
8, 25.333333333333332, 25.166666666666668, 1.02, 1.0133333333333334, 2.211083193570267, 3, 0.0
80, 22.833333333333332, 22.833333333333332, 1.0, 1.0, 2.544056253745625, 3, 0.0
81, 23.5, 23.5, 1.0, 1.0, 1.8929694486000912, 3, 0.0
82, 23.333333333333332, 23.333333333333332, 1.0, 1.0, 1.9720265943665387, 3, 0.0
83, 23.666666666666668, 23.5, 1.0202380952380952, 1.0119047619047619, 3.39934634239519, 3, 0.0
84, 24.333333333333332, 24.333333333333332, 1.0, 1.0, 1.699673171197595, 3, 0.0
85, 23.166666666666668, 23.166666666666668, 1.0, 1.0, 2.793842435706702, 3, 0.0
86, 22.833333333333332, 22.666666666666668, 1.0072463768115942, 1.0, 2.034425935955617, 3, 0.0
87, 23.666666666666668, 23.666666666666668, 1.0151515151515151, 1.0151515151515151, 1.1055415967851334, 3, 0.0
88, 24.0, 24.0, 1.0, 1.0, 1.632993161855452, 3, 0.0
89, 23.833333333333332, 23.833333333333332, 1.0, 1.0, 2.6718699236468995, 3, 0.0
9, 22.333333333333332, 22.333333333333332, 1.0158730158730158, 1.0158730158730158, 1.3743685418725535, 3, 0.0
90, 23.666666666666668, 23.666666666666668, 1.0, 1.0, 1.3743685418725535, 3, 0.0
91, 24.166666666666668, 24.166666666666668, 1.0144927536231885, 1.0144927536231885, 1.674979270186815, 3, 0.0
92, 21.833333333333332, 21.833333333333332, 1.0310245310245312, 1.0310245310245312, 1.5723301886761007, 3, 0.0
93, 23.166666666666668, 23.166666666666668, 1.0317460317460319, 1.0317460317460319, 1.950783318453271, 3, 0.0
94, 22.833333333333332, 22.833333333333332, 1.0, 1.0, 1.6749792701868151, 3, 0.0
95, 23.666666666666668, 23.666666666666668, 1.0, 1.0, 1.9720265943665387, 3, 0.0
96, 22.666666666666668, 22.666666666666668, 1.0, 1.0, 1.7950549357115015, 3, 0.0
98, 23.666666666666668, 23.5, 1.0234487734487734, 1.0158730158730158, 1.5986105077709065, 4, 0.0
99, 22.166666666666668, 22.166666666666668, 1.0138888888888888, 1.0138888888888888, 1.863389981249825, 4, 0.0
